has_preamble,preamble_text,question,answer,subject,question_type,form,difficulty,subject_topic
Yes,Express in logarithmic form,$y=a^{b}$,$\log _{a} y=b$,Mathematics,1,NY,NY,NY
No,,Why would you hear beats if a sounding siren between you and a wall moves towards the wall?,The frequency of the echo from the wall is Doppler shifted upwards (approaching source) whereas the frequency of the directly heard sound is shifted down; superposition of the two waves with slightly different frequency creates beats,Physics,1,NY,NY,NY
No,,The police use a device based on the Doppler Effect to determine the speed of vehicles. Why are sound waves instead of radio waves used in the devices?,The relative frequency shift of sound is larger because the speed of sound is much lower than that of light,Physics,1,NY,NY,NY
No,,How do you test for $\mathrm{CO}_{2}$ in the laboratory?,Turns wet blue litmus red/ Turns limewater (suspension of $\left.\mathrm{Ca}(\mathrm{OH})_{2}\right)$ milky,Chemistry,1,NY,NY,NY
No,,How would you test for ammonia gas in the laboratory?,Turns wet red litmus blue/ Fumes with $\mathrm{HCl}$ gas,Chemistry,1,NY,NY,NY
No,,"In humans, blood from the lungs returns to which part of the heart?",Left atrium,Biology,1,NY,NY,NY
No,,What does agglutination indicate in red blood typing?,Red blood cells carry certain antigens,Biology,1,NY,NY,NY
Yes,Convert to radians and leave answer in ${ }^{\pi}(\mathrm{M})$,$135^{\circ}$,$\frac{3 \pi}{4}\left[\frac{135}{180} \pi=\frac{3}{4} \pi\right.$,Mathematics,1,NY,NY,NY
Yes,Convert to radians and leave answer in ${ }^{\pi}(\mathrm{M})$,$225^{\circ}$,$\frac{5 \pi}{4}\left[\frac{225}{180} \pi=\frac{5}{4} \pi\right.$,Mathematics,1,NY,NY,NY
No,,"If an ideal op-amp inverting amplifier has a $100 \mathrm{k} \Omega$ negative feedback resistor and a $10 \mathrm{k} \Omega$ input resistor, what will be the output voltage if the input is $0.1 \mathrm{~V}$ ?",-1 V [ Gain is $-\frac{R_{f}}{R_{i}}=-10$ so output voltage $=$ input voltage $\times$ gain $=-1 \mathrm{~V}$ ],Physics,1,NY,NY,NY
No,,"If an ideal op-amp non-inverting amplifier has a $100 \mathrm{k} \Omega$ negative feedback resistor and a $10 \mathrm{k} \Omega$ resistor between the non-inverting input and ground, what will be the input voltage if the input is 0.1 $\mathrm{V} ?",1.1 V [ Gain is $1+\frac{R_{f}}{R_{i}}=11$ so output voltage = input voltage $\times$ gain $=1.1 \mathrm{~V}$ ],Physics,1,NY,NY,NY
No,,"Why is a hydrometer, an instrument for measuring density used to determine whether a car battery is charged or discharged?","When the battery is being discharged, $\mathrm{H}^{+}$ions are discharged. $\mathrm{H}_{2} \mathrm{SO}_{4}$ is converted to the less dense $\mathrm{H}_{2} \mathrm{O}$",Chemistry,1,NY,NY,NY
No,,Describe any of the two electrodes in a lead storage battery (or car battery). (C) One electrode: Plate coated with spongy lead,Secondelectrode: Plate coated with lead IV oxide $\left(\mathrm{PbO}_{2}\right)$,Chemistry,1,NY,NY,NY
No,,What name is given to a xylem cell that is tapered at both ends and has thick walls containing pits?,Tracheid,Biology,1,NY,NY,NY
No,,Name the fatty substance that is found in the cell walls of cork and casparian strips.,Suberin,Biology,1,NY,NY,NY
Yes,Identify the property that is illustrated in the following,$a(b+c)=a b+a c$,Distributive,Mathematics,1,NY,NY,NY
Yes,Identify the property that is illustrated in the following,$a+(b+c)=(a+b)+c$,Associative,Mathematics,1,NY,NY,NY
No,,Why are control rods of nuclear reactors made with boron?,Boron has a large neutron capture cross-section and the capture product does not emit neutrons so boron effectively controls the amount of neutrons available for fission,Chemistry,1,NY,NY,NY
No,,What is a breeder reactor?,A nuclear reactor that produces more fuel than it consumes (typically a reactor in which ${ }^{238} \mathrm{U}$ is converted to plutonium or ${ }^{232} \mathrm{Th}$ is converted to uranium),Chemistry,1,NY,NY,NY
No,,Name the four forces of nature.,"Gravitational, strong, weak and electromagnetic force",Physics,1,NY,NY,NY
No,,Arrange the four forces in order of strength.,"Strong, electromagnetic, weak, gravitational",Physics,1,NY,NY,NY
No,,Why is it necessary for anyone to handle mercury with care?,"It is a poisonous. Has high vapour pressure so that if it is spilled and not thoroughly cleaned, it will continue to emit poisonous vapour",Chemistry,1,NY,NY,NY
No,,"If you visited the dentist and he or she filled a hole in your teeth with some solid substance, what is the substance likely to be?",Amalgam of silver or tin or cadmium or copper,Chemistry,1,NY,NY,NY
No,,Name the only substance with antiseptic properties that is produced by the skin.,Sebum,Biology,1,NY,NY,NY
No,,Name the layer that forms the leaving centre of the tooth.,Pulp cavity,Biology,1,NY,NY,NY
Yes,What should be added to the quadratic to make it an exact square?,$x^{2}+4 x$,"4
$$
\left[x^{2}+4 x=x^{2}+4 x+(2)^{2}-4=(x+2)^{2}-4 \quad \therefore \quad \text { Add } 4\right]
$$",Mathematics,1,NY,NY,NY
Yes,What should be added to the quadratic to make it an exact square?,$x^{2}+10 x$,"25
$$
\left[x^{2}+10 x=x^{2}+10 x+\left(\frac{10}{2}\right)^{2}-\left(\frac{10}{2}\right)^{2}=(x+5)^{2}-25 \quad \therefore \quad \text { Add } 25\right]
$$",Mathematics,1,NY,NY,NY
No,,Why are pressure cookers used at high altitude base camps?,To increase cooking temperature [water boils at a low temperature at the low ambient pressures found at high altitudes],Physics,1,NY,NY,NY
No,,Why is it necessary to pressurize the cabin of high altitude aircraft?,"At the pressures found at high altitudes, there is insufficient oxygen for comfortable breathing without pressurization",Physics,1,NY,NY,NY
No,,There is a transition element with the symbol Tc. What is the name of the element?,Tc - Technetium,Chemistry,1,NY,NY,NY
No,,What is the name of the transition element whose symbol is $\mathrm{Nb}$ ?,$\mathrm{Nb}$ - Niobium,Chemistry,1,NY,NY,NY
No,,"When one eats too many carbohydrates and proteins, the body converts the excess to storage fats which are stored in which tissues?",Adipose tissue,Biology,1,NY,NY,NY
No,,Which tissue has components that detect and coordinate information about changes and control response to those changes?,Nervous tissue,Biology,1,NY,NY,NY
Yes,Express with a single positive exponent.,$a^{-5} / a^{-8}$,$a^{3}$,Mathematics,1,NY,NY,NY
Yes,Express with a single positive exponent.,$b^{-8} / b^{-3}$,$\frac{1}{b^{5}}$,Mathematics,1,NY,NY,NY
No,,Why did demand for potassium iodide increase in the wake of the Fukushima nuclear accident?,Saturation of the thyroid with natural iodine in potassium iodide prevents absorption of radioactive iodine released in the accident,Biology,1,NY,NY,NY
No,,Why is cooling still needed after a nuclear reactor is shut down?,Beta activity of the fuel rods continues to generate heat that must be removed to prevent melt down,Physics,1,NY,NY,NY
No,,State any one of the two Faraday's Laws of Electrolysis.,"First Law: The mass of a substance produced at an electrode is directly proportional to the quantity of electric charge that has flowed through the cell.
Second Law: For a given quantity of electric charge, the amount of substance that is liberated is proportional to its equivalent weight or molar mass divided by charge on the ion.",Chemistry,1,NY,NY,NY
No,,State Avogadro's Law.,Equal volumes of any gas at the same temperature and pressure contain the same number of molecules,Chemistry,1,NY,NY,NY
No,,Name the instrument that is used to measure wind speed.,Anemometer,Physics,1,NY,NY,NY
No,,Name the instrument that is used to measure the slope of the land.,Slope gauge,Physics,1,NY,NY,NY
Yes,"Events $A$ and $B$ are such that $P(A)=\frac{1}{2}, P=\frac{1}{3}$",If $A$ and $B$ are independent find $P(A \cap B)$.,${\frac{1}{6}}\left[P(A \cap B)=P(A) \cdot P=\frac{1}{2} \cdot \frac{1}{3}=\frac{1}{6}\right]$,Mathematics,1,NY,NY,NY
Yes,"Events $A$ and $B$ are such that $P(A)=\frac{1}{2}, P=\frac{1}{3}$",If $A$ and $B$ are mutually exclusive find $P(A \cup B)$,${ }^{\frac{5}{6}}\left[P(A \cup B)=P(A)+P=\frac{1}{2}+\frac{1}{3}=\frac{5}{6}\right]$,Mathematics,1,NY,NY,NY
No,,Why can one hear sounds around corners but ordinarily cannot see around corners even though sound and light are both wave phenomenon?,The wavelength of sound is much larger than that of light so diffraction of sound is more significant,Physics,1,NY,NY,NY
No,,Why did the tsunami arrive later than the tremor in the earthquake that struck Japan in 2011?,Seismic waves travel faster through land (denser material) than through water. In water the speed also depends on depth: slower in shallow than in deep water,Physics,1,NY,NY,NY
No,,How will you tell quickly if a solid substance is an alkanoic acid?,Dissolve in water or ethanol and test the solution with $\mathrm{NaHCO}_{3}$ - effervescence is observed if the compound is an alkanoic acid,Chemistry,1,NY,NY,NY
No,,"You are given two test tubes, each containing an oil. One oil is vegetable oil the other engine oil. How can you distinguish between the two?","Add a small amount of each separately to a solution of $\mathrm{NaOH}$ and heat. The product from the vegetable oil will foam in water, the engine oil will not",Chemistry,1,NY,NY,NY
No,,Name the structure in caterpillars that emits a foul smell when the caterpillar is scared.,Osmetrium,Chemistry,1,NY,NY,NY
No,,What name is given to the silk pad that the caterpillar spins on a twig and attaches its claspers before it pupates?,Cremaster,Chemistry,1,NY,NY,NY
No,,"$\mathrm{z}$ varies jointly as $\mathrm{x}$ and $\mathrm{y}$. If $\mathrm{z}=12$ when $\mathrm{x}=9$ and $\mathrm{y}=4$, find $\mathrm{z}$ when $\mathrm{x}=50$ and $\mathrm{y}=6$.","${z}=1_{[} z=k x y \quad \therefore 12=k \cdot 9 \times 4 \Rightarrow k=\frac{1}{3}, \quad z=\frac{1}{3} \times 50 \times 6=100$ ]",Mathematics,1,NY,NY,NY
No,,"$\mathrm{z}$ varies jointly as $\mathrm{x}$ and $\mathrm{y}^{2}$. If $\mathrm{z}=8$ when $\mathrm{x}=20$ and $\mathrm{y}=4$, find $\mathrm{z}$ when $\mathrm{x}=2$ and $\mathrm{y}=2$.","${z=\frac{1}{5}}\left[z=k x y^{2} \quad \therefore 12=k \cdot 20 \times 4^{2} \Rightarrow k=\frac{1}{40}, z=\frac{1}{40} \times 2 \times 2^{2}=\frac{8}{40}=\frac{1}{5}\right]$",Mathematics,1,NY,NY,NY
No,,What is a bimetallic strip and how does it work?,"Two strips of metal with different thermal expansion coefficients joined along their length. When heated, the differential thermal expansion causes the strip to bend. The bending can be used to indicate temperature or actuate a mechanism or switch (old electric pressing iron models use this to regulate temperature).",Physics,1,NY,NY,NY
No,,How can the temperature of a very hot object be measured without bringing another object into contact with it?,By recording the spectrum of radiation emitted by the body; the spectral position of the peak depends on temperature. Accept by using a pyrometer.,Physics,1,NY,NY,NY
No,,What name is given to water that is physically bound to soil particles and is unavailable to plants?,Hygroscopic water,Chemistry,1,NY,NY,NY
No,,What name is given to water held in pores of the soil against the force of gravity?,Capillary water,Chemistry,1,NY,NY,NY
No,,"Rank the following gases in decreasing order of significance for greenhouse effect: methane, nitrogen, ozone, water vapour?","Water vapour, methane, ozone, nitrogen",Biology,1,NY,NY,NY
No,,Why is industrial scale cattle farming sometimes considered to be a source of greenhouse gases?,Ruminant digestion (enteric fermentation) leads to methane emission.,Biology,1,NY,NY,NY
No,,Name the enzyme in saliva that attacks the cell wall of bacteria in foods.,Lysozyme,Biology,1,NY,NY,NY
No,,Name the structure that replaces the notochord during the development of vertebrates.,Vertebral column,Biology,1,NY,NY,NY
No,,Why is it that a bird perching on a high tension power line is not electrocuted?,"There is too little potential difference across the bird for significant current flow. Because a power line is a good conductor, only a small potential difference is needed across it for ordinary current levels, so most of the potential drop occurs across the load when a current is carried. This means the potential drop across a small distance as that between the feet of a bird is rather small.",Physics,1,NY,NY,NY
No,,"When light from an incandescent electric lamp powered by $60 \mathrm{~Hz} \mathrm{AC} \mathrm{mains} \mathrm{is} \mathrm{detected}\mathrm{and}$ the signal is displayed on an oscilloscope, an oscillating pattern is observed. What is the frequency of the pattern and why?",$120 \mathrm{~Hz}$; the light is produced by thermal radiation by the resistively heated filament and is independent of the polarity of the voltage so both positive and negative cycles of voltage give emission; the emission minimum is at the zero crossings.,Physics,1,NY,NY,NY
No,,What name is given to the condition where a piece of chromosome breaks and is reinserted in the opposite direction?,Inversion,Biology,1,NY,NY,NY
No,,What name is given to the condition where a piece of chromosome breaks and becomes attached to another one?,Translocation,Biology,1,NY,NY,NY
No,,What class of lever is a bottle opener?,Second class [The effort is applied on the same side of the fulcrum as the load and is farther from the fulcrum than the load is.],Physics,1,NY,NY,NY
No,,What class of lever is a human forearm?,Third class [The fulcrum is the elbow joint; the effort is applied near the elbow by bicep muscles attached to the arm there.],Physics,1,NY,NY,NY
No,,State how the presence of dark brown colour gives advantage to the cockroach in exposed terrestrial habitats.,The colour blends with the ground or dry vegetation making it difficult for it to be detected.,Biology,1,NY,NY,NY
No,,State how the presence of leathery wings gives advantage to the cockroach in exposed terrestrial habitats.,Protects flight wings and reduces water loss.,Biology,1,NY,NY,NY
No,,In what ways are diamond and graphite similar?,"i. Both are made up of carbon atoms
ii. In both, carbon atoms are bonded to one another by covalent bonds
iii. Both are macromolecules",Chemistry,1,NY,NY,NY
No,,In what ways are diamond and graphite different?,"i. They differ in the type of hybridization in the carbons [diamond $-\mathrm{sp}^{3}$, graphite $-\mathrm{sp}^{2}$ ]
ii. Arrangement of the atoms in the lattice",Chemistry,1,NY,NY,NY
No,,"Give the systematic name for the monomer of $\mathrm{PVC}$, the polymer used in manufacturing plastic tubes.",Cloroethene,Chemistry,1,NY,NY,NY
No,,"Give the systematic name for the monomer of polystyrene, the solid plastic used for packing delicate equipment.",Phenylethene,Chemistry,1,NY,NY,NY
No,,Give the colour of the precipitate formed on adding dilute ammonia to iron III solution.,Reddish brown,Chemistry,1,NY,NY,NY
No,,State what is observed when dilute ammonia is added to a solution of iron II.,A green precipitate is formed which gradually turns brown.,Chemistry,1,NY,NY,NY
Yes,A particle is dropped from rest from a height of $20 \mathrm{~m}$ from the ground. Take $g=10 \mathrm{~ms}^{-2}$. Find,the speed when it hits the ground.,"$20 \mathrm{~ms}^{-2}\left[v^{2}-u^{2}=2 f s, u=0, f=10, s=20 ; v^{2}=2 * 10 * 20=400 ; v=20\right.$ ]",Physics,1,NY,NY,NY
Yes,A particle is dropped from rest from a height of $20 \mathrm{~m}$ from the ground. Take $g=10 \mathrm{~ms}^{-2}$. Find,the time taken to reach the ground.,"$2 \mathrm{~s}\left[s=u t+\frac{1}{2} g t^{2}, u=0, g=10, s=20 ; 20=\frac{1}{2} * 10 * g t^{2} ; 5 t^{2}=20 ; t^{2}=4 ; t=2\right]$",Physics,1,NY,NY,NY
No,,The density of a gas at a constant temperature is supposed to increase with increase of the external pressure. Use the ideal gas equation to support this.,$P V=n R T ; P V=\left(\frac{w}{m}\right) R T ; \frac{w}{v}=\frac{P * m}{R T} ;$ density $\propto P$,Physics,1,NY,NY,NY
No,,"Give the simplest ratio of the rates of diffusion of argon and oxygen across a membrane. [Ar $=40, \mathrm{O}=16](\mathrm{C})$",$\frac{\operatorname{Rate}\left(O_{2}\right)}{\text { Rate }(A r)}=\sqrt{\frac{40}{32}}=\sqrt{\frac{5}{4}} ; O_{2}: A r=\sqrt{5}: 2$,Chemistry,1,NY,NY,NY
No,,Find the measure of an internal angle of a regular octagon.,$135^{\circ}\left[180-\frac{360}{8}=180-45=135\right.$,Mathematics,1,NY,NY,NY
No,,A regular polygon has an internal angle of measure $150^{\circ}$. Find the number of sides of the polygon.,$12\left[150=180-\frac{360}{n} ; \frac{360}{n}=30 ; n=12\right]$,Mathematics,1,NY,NY,NY
Yes,State the domain of the function.,$y=\sqrt{x-1}$,$x \geq 1$,Mathematics,1,NY,NY,NY
Yes,State the domain of the function.,$y=\frac{1}{x-1}$,$x \neq 1$,Mathematics,1,NY,NY,NY
Yes,Find the coordinates of the vertex of the quadratic curve.,$y=(x-2)^{2}+3$,"$(2,3)$",Mathematics,1,NY,NY,NY
